date,rent,beds,baths,type,rent_category,frequency,furnishing,age_of_listing_in_days,location,city
3/28/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,186500,3,5,Apartment,High,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,249999,7,8,Villa,High,Yearly,Unfurnished,24,Between Two Bridges (Bain Al Jessrain),Abu Dhabi
3/28/2024,190000,3,4,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,78020,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Rawdah,Abu Dhabi
3/28/2024,199999,6,8,Villa,High,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,35000,0,1,Apartment,Low,Yearly,Unfurnished,24,Tourist Club Area (TCA),Abu Dhabi
3/28/2024,80000,4,3,Apartment,Medium,Yearly,Unfurnished,24,Shakhbout City,Abu Dhabi
3/28/2024,75000,1,2,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,64000,1,2,Apartment,Low,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,115000,4,5,Apartment,Medium,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,28000,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,170000,3,4,Apartment,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,89999,3,3,Apartment,Medium,Yearly,Unfurnished,24,Between Two Bridges (Bain Al Jessrain),Abu Dhabi
3/28/2024,59000,1,2,Apartment,Low,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,220000,3,4,Townhouse,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,62000,2,3,Apartment,Low,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,85000,1,2,Apartment,Medium,Yearly,Furnished,24,Al Reem Island,Abu Dhabi
3/28/2024,300000,3,4,Apartment,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,190000,3,4,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,130000,4,6,Villa,Medium,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,135000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Al Rawdah,Abu Dhabi
3/28/2024,62000,1,1,Apartment,Low,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,85000,1,1,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,125000,4,6,Villa,Medium,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,48000,0,1,Apartment,Low,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,130000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,35000,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,135000,4,5,Villa,Medium,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,65000,1,1,Apartment,Low,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,100000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,24999,0,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,170000,7,9,Villa,High,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,240000,4,5,Villa,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,130000,3,5,Penthouse,Medium,Yearly,Unfurnished,24,Baniyas,Abu Dhabi
3/28/2024,125000,3,3,Villa,Medium,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,42000,1,1,Apartment,Low,Yearly,Unfurnished,24,Hamdan Street,Abu Dhabi
3/28/2024,90000,2,3,Villa,Medium,Yearly,Unfurnished,24,Al Reef,Abu Dhabi
3/28/2024,60000,1,1,Apartment,Low,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,18000,0,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,87999,3,3,Apartment,Medium,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,120000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Bateen,Abu Dhabi
3/28/2024,145000,3,4,Apartment,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,35999,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,19000,0,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,300000,3,4,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,375000,5,8,Villa,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,70000,2,2,Apartment,Medium,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,60000,2,3,Apartment,Low,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,179265,4,6,Villa,High,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,115000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Bateen,Abu Dhabi
3/28/2024,17000,0,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,115000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,250000,4,6,Townhouse,High,Yearly,Unfurnished,24,Al Bateen,Abu Dhabi
3/28/2024,152000,3,5,Apartment,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,260000,4,5,Villa,High,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,80000,2,3,Villa,Medium,Yearly,Unfurnished,24,Al Reef,Abu Dhabi
3/28/2024,500000,4,6,Townhouse,High,Yearly,Furnished,24,Al Bateen,Abu Dhabi
3/28/2024,154999,3,4,Apartment,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,400000,6,7,Villa,High,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,155000,2,3,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,250000,4,5,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,210000,3,5,Apartment,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,76000,1,2,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,90000,4,2,Villa,Medium,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,60000,4,3,Apartment,Low,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,70000,4,3,Apartment,Medium,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,160000,2,3,Apartment,High,Yearly,Furnished,24,Yas Island,Abu Dhabi
3/28/2024,125000,4,6,Villa,Medium,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,70000,2,2,Villa,Medium,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,100000,1,1,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,199999,2,3,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,51450,0,1,Apartment,Low,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,85000,3,3,Apartment,Medium,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,65000,2,2,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,28000,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,48000,2,2,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,48000,2,2,Villa,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,35000,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,27000,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,65000,3,2,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,32000,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,100000,1,2,Apartment,Medium,Yearly,Unfurnished,24,Corniche Road,Abu Dhabi
3/28/2024,80000,1,2,Apartment,Medium,Yearly,Unfurnished,24,Corniche Road,Abu Dhabi
3/28/2024,32000,0,1,Apartment,Low,Yearly,Unfurnished,24,Al Najda Street,Abu Dhabi
3/28/2024,27000,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,110000,5,7,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,114999,6,8,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,26000,1,1,Apartment,Low,Yearly,Furnished,24,Al Nuaimiya,Ajman
3/28/2024,125000,5,7,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,120000,7,8,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,125000,6,7,Villa,Medium,Yearly,Unfurnished,24,Al Zahya,Ajman
3/28/2024,100000,5,6,Villa,Medium,Yearly,Unfurnished,24,Al Zahya,Ajman
3/28/2024,100000,5,6,Villa,Medium,Yearly,Unfurnished,24,Al Zahya,Ajman
3/28/2024,115000,6,8,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,85000,5,6,Villa,Medium,Yearly,Unfurnished,24,Al Helio,Ajman
3/28/2024,89999,5,7,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,130000,6,6,Villa,Medium,Yearly,Unfurnished,24,Al Zahya,Ajman
3/28/2024,74999,4,6,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,47000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Nakhil,Ajman
3/28/2024,100000,5,8,Villa,Medium,Yearly,Unfurnished,24,Al Zahya,Ajman
3/28/2024,110000,6,5,Villa,Medium,Yearly,Unfurnished,24,Al Mowaihat,Ajman
3/28/2024,61000,2,3,Apartment,Low,Yearly,Unfurnished,24,Corniche Ajman,Ajman
3/28/2024,47000,2,3,Apartment,Low,Yearly,Unfurnished,24,Corniche Ajman,Ajman
3/28/2024,125000,5,7,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,130000,5,6,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,125000,6,8,Villa,Medium,Yearly,Unfurnished,24,Al Zahya,Ajman
3/28/2024,110000,5,5,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,80000,4,5,Villa,Medium,Yearly,Unfurnished,24,Al Zahya,Ajman
3/28/2024,25000,1,2,Apartment,Low,Yearly,Unfurnished,24,Ajman Downtown,Ajman
3/28/2024,135000,6,7,Villa,Medium,Yearly,Furnished,24,Al Mowaihat,Ajman
3/28/2024,160000,6,8,Villa,High,Yearly,Unfurnished,24,Al Jurf,Ajman
3/28/2024,46000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Rawda,Ajman
3/28/2024,95000,4,5,Villa,Medium,Yearly,Unfurnished,24,Al Zahya,Ajman
3/28/2024,90000,5,7,Villa,Medium,Yearly,Unfurnished,24,Al Helio,Ajman
3/28/2024,95000,5,7,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,26000,1,2,Apartment,Low,Yearly,Unfurnished,24,Al Rashidiya,Ajman
3/28/2024,36000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Nuaimiya,Ajman
3/28/2024,75000,4,5,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,21000,1,1,Apartment,Low,Yearly,Unfurnished,24,Al Nuaimiya,Ajman
3/28/2024,21000,1,1,Apartment,Low,Yearly,Unfurnished,24,Al Nuaimiya,Ajman
3/28/2024,125000,4,6,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,120000,5,7,Villa,Medium,Yearly,Unfurnished,24,Al Yasmeen,Ajman
3/28/2024,45000,4,4,Villa,Low,Yearly,Unfurnished,24,Al Rawda,Ajman
3/28/2024,50000,4,4,Apartment,Low,Yearly,Unfurnished,24,Al Jurf,Ajman
3/28/2024,48000,3,3,Apartment,Low,Yearly,Unfurnished,24,Al Rashidiya,Ajman
3/28/2024,38000,2,3,Apartment,Low,Yearly,Unfurnished,24,Al Jurf,Ajman
3/28/2024,25000,1,1,Apartment,Low,Yearly,Unfurnished,24,Al Jurf,Ajman
3/28/2024,26000,1,2,Apartment,Low,Yearly,Unfurnished,24,Al Rashidiya,Ajman
3/28/2024,25000,1,1,Apartment,Low,Yearly,Unfurnished,24,Al Rashidiya,Ajman
3/28/2024,65000,2,2,Apartment,Low,Yearly,Unfurnished,24,Corniche Ajman,Ajman
3/28/2024,95000,5,5,Villa,Medium,Yearly,Unfurnished,24,Al Mowaihat,Ajman
3/28/2024,27000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Nuaimiya,Ajman
3/28/2024,24000,1,2,Apartment,Low,Yearly,Unfurnished,24,Al Rashidiya,Ajman
3/28/2024,27000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Nuaimiya,Ajman
3/28/2024,36000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Hamidiyah,Ajman
3/28/2024,95000,5,5,Villa,Medium,Yearly,Unfurnished,24,Al Mowaihat,Ajman
3/28/2024,35000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Jurf,Ajman
3/28/2024,22000,1,1,Apartment,Low,Yearly,Unfurnished,24,Al Nuaimiya,Ajman
3/28/2024,95000,5,7,Villa,Medium,Yearly,Unfurnished,24,Al Mowaihat,Ajman
3/29/2024,50000,0,1,Apartment,Low,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,200000,5,6,Villa,High,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,190000,7,8,Villa,High,Yearly,Unfurnished,23,Rabdan,Abu Dhabi
3/29/2024,110000,3,4,Apartment,Medium,Yearly,Unfurnished,23,Al Muroor,Abu Dhabi
3/29/2024,100000,3,3,Apartment,Medium,Yearly,Unfurnished,23,Al Rahba,Abu Dhabi
3/29/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,58000,1,2,Apartment,Low,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,51000,2,2,Apartment,Low,Yearly,Unfurnished,23,Al Khalidiyah,Abu Dhabi
3/29/2024,300000,5,6,Villa,High,Yearly,Unfurnished,23,Al Maqtaa,Abu Dhabi
3/29/2024,160000,3,4,Apartment,High,Yearly,Unfurnished,23,Capital Centre,Abu Dhabi
3/29/2024,54000,0,1,Apartment,Low,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,280000,5,6,Villa,High,Yearly,Unfurnished,23,Al Raha Beach,Abu Dhabi
3/29/2024,82500,2,3,Apartment,Medium,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,83000,2,2,Apartment,Medium,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,64999,0,1,Apartment,Low,Yearly,Furnished,23,Yas Island,Abu Dhabi
3/29/2024,160000,3,4,Apartment,High,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,140000,3,3,Apartment,Medium,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,130000,3,3,Apartment,Medium,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,56666,0,1,Apartment,Low,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,119999,3,3,Apartment,Medium,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,150000,3,4,Townhouse,High,Yearly,Unfurnished,23,Al Raha Gardens,Abu Dhabi
3/29/2024,40000,1,1,Apartment,Low,Yearly,Unfurnished,23,Khalifa City,Abu Dhabi
3/29/2024,120000,2,4,Apartment,Medium,Yearly,Unfurnished,23,Al Bateen,Abu Dhabi
3/29/2024,36000,2,2,Apartment,Low,Yearly,Unfurnished,23,Madinat Al Riyadh,Abu Dhabi
3/29/2024,60000,2,2,Apartment,Low,Yearly,Unfurnished,23,Tourist Club Area (TCA),Abu Dhabi
3/29/2024,89999,2,2,Apartment,Medium,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,95000,3,4,Apartment,Medium,Yearly,Unfurnished,23,Tourist Club Area (TCA),Abu Dhabi
3/29/2024,46000,2,2,Apartment,Low,Yearly,Unfurnished,23,Madinat Al Riyadh,Abu Dhabi
3/29/2024,46000,2,1,Apartment,Low,Yearly,Unfurnished,23,Madinat Al Riyadh,Abu Dhabi
3/29/2024,60000,3,3,Apartment,Low,Yearly,Unfurnished,23,Tourist Club Area (TCA),Abu Dhabi
3/29/2024,50000,2,2,Apartment,Low,Yearly,Unfurnished,23,Tourist Club Area (TCA),Abu Dhabi
3/29/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,23,Tourist Club Area (TCA),Abu Dhabi
3/29/2024,140000,2,3,Apartment,Medium,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,110000,3,4,Apartment,Medium,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,85000,2,3,Apartment,Medium,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,52000,2,3,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,170000,4,5,Villa,High,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,90000,3,3,Apartment,Medium,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,45000,2,2,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,80000,2,3,Apartment,Medium,Yearly,Unfurnished,23,Electra Street,Abu Dhabi
3/29/2024,180000,4,6,Villa,High,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,45000,0,1,Apartment,Low,Yearly,Unfurnished,23,Corniche Area,Abu Dhabi
3/29/2024,85000,3,3,Apartment,Medium,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,50000,0,1,Apartment,Low,Yearly,Unfurnished,23,Saadiyat Island,Abu Dhabi
3/29/2024,27000,0,1,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,190000,3,4,Townhouse,High,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,300000,3,5,Villa,High,Yearly,Unfurnished,23,Al Jubail Island,Abu Dhabi
3/29/2024,65000,1,1,Apartment,Low,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,110000,6,8,Villa,Medium,Yearly,Unfurnished,23,Al Shamkha,Abu Dhabi
3/29/2024,62000,1,2,Apartment,Low,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,65000,1,2,Apartment,Low,Yearly,Unfurnished,23,Saadiyat Island,Abu Dhabi
3/29/2024,280000,4,5,Townhouse,High,Yearly,Unfurnished,23,Al Raha Beach,Abu Dhabi
3/29/2024,115000,4,6,Villa,Medium,Yearly,Unfurnished,23,Al Shamkha,Abu Dhabi
3/29/2024,85000,2,2,Apartment,Medium,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,47000,1,2,Apartment,Low,Yearly,Unfurnished,23,Khalifa City,Abu Dhabi
3/29/2024,70000,3,3,Apartment,Medium,Yearly,Unfurnished,23,Tourist Club Area (TCA),Abu Dhabi
3/29/2024,115000,6,8,Villa,Medium,Yearly,Unfurnished,23,Al Shamkha,Abu Dhabi
3/29/2024,160000,5,6,Villa,High,Yearly,Unfurnished,23,Khalifa City,Abu Dhabi
3/29/2024,30000,0,1,Apartment,Low,Yearly,Unfurnished,23,Khalifa City,Abu Dhabi
3/29/2024,33000,1,1,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,80000,1,2,Apartment,Medium,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,130000,3,4,Apartment,Medium,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,58000,0,1,Apartment,Low,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,138000,1,2,Apartment,Medium,Yearly,Furnished,23,Corniche Road,Abu Dhabi
3/29/2024,50000,0,1,Apartment,Low,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,58000,0,1,Apartment,Low,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,126500,1,2,Apartment,Medium,Yearly,Unfurnished,23,Saadiyat Island,Abu Dhabi
3/29/2024,225000,3,4,Apartment,High,Yearly,Unfurnished,23,Al Bateen,Abu Dhabi
3/29/2024,100000,3,4,Villa,Medium,Yearly,Unfurnished,23,Al Reef,Abu Dhabi
3/29/2024,200000,1,2,Apartment,High,Yearly,Furnished,23,The Marina,Abu Dhabi
3/29/2024,69999,2,2,Apartment,Medium,Yearly,Unfurnished,23,Masdar City,Abu Dhabi
3/29/2024,63000,1,2,Apartment,Low,Yearly,Unfurnished,23,Rawdhat Abu Dhabi,Abu Dhabi
3/29/2024,135000,2,4,Apartment,Medium,Yearly,Unfurnished,23,Al Raha Beach,Abu Dhabi
3/29/2024,57000,2,1,Apartment,Low,Yearly,Unfurnished,23,Khalifa City,Abu Dhabi
3/29/2024,82000,3,4,Apartment,Medium,Yearly,Unfurnished,23,Corniche Road,Abu Dhabi
3/29/2024,89999,3,4,Apartment,Medium,Yearly,Unfurnished,23,Airport Street,Abu Dhabi
3/29/2024,120000,4,4,Villa,Medium,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,120000,4,6,Villa,Medium,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,115000,6,8,Villa,Medium,Yearly,Unfurnished,23,Al Shamkha,Abu Dhabi
3/29/2024,130000,2,3,Apartment,Medium,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,27000,0,1,Apartment,Low,Yearly,Unfurnished,23,Khalifa City,Abu Dhabi
3/29/2024,160000,6,8,Villa,High,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,140000,5,6,Villa,Medium,Yearly,Unfurnished,23,Shakhbout City,Abu Dhabi
3/29/2024,65000,2,2,Apartment,Low,Yearly,Unfurnished,23,Khalifa City,Abu Dhabi
3/29/2024,90000,1,2,Apartment,Medium,Yearly,Furnished,23,Al Reem Island,Abu Dhabi
3/29/2024,135000,3,5,Apartment,Medium,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,87000,3,4,Apartment,Medium,Yearly,Unfurnished,23,Al Khalidiyah,Abu Dhabi
3/29/2024,260000,3,4,Townhouse,High,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,90000,3,2,Apartment,Medium,Yearly,Unfurnished,23,Khalifa City,Abu Dhabi
3/29/2024,60000,1,2,Apartment,Low,Yearly,Unfurnished,23,Al Falah Street,Abu Dhabi
3/29/2024,220000,2,4,Apartment,High,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,65000,1,2,Apartment,Low,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,22000,0,1,Apartment,Low,Yearly,Unfurnished,23,Madinat Al Riyadh,Abu Dhabi
3/29/2024,75000,1,2,Apartment,Medium,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,72000,2,2,Apartment,Medium,Yearly,Unfurnished,23,Rawdhat Abu Dhabi,Abu Dhabi
3/29/2024,120000,6,8,Villa,Medium,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,55000,3,2,Apartment,Low,Yearly,Unfurnished,23,Al Falah Street,Abu Dhabi
3/29/2024,160000,5,7,Villa,High,Yearly,Unfurnished,23,Rabdan,Abu Dhabi
3/29/2024,110000,3,4,Apartment,Medium,Yearly,Unfurnished,23,Electra Street,Abu Dhabi
3/29/2024,69980,1,2,Apartment,Medium,Yearly,Unfurnished,23,Saadiyat Island,Abu Dhabi
3/29/2024,135000,2,2,Apartment,Medium,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,36000,0,1,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,38000,0,1,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,60000,1,2,Apartment,Low,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,225000,3,4,Apartment,High,Yearly,Unfurnished,23,Al Bateen,Abu Dhabi
3/29/2024,65000,1,2,Apartment,Low,Yearly,Unfurnished,23,Al Raha Beach,Abu Dhabi
3/29/2024,70000,3,3,Apartment,Medium,Yearly,Unfurnished,23,Airport Street,Abu Dhabi
3/29/2024,120000,3,4,Apartment,Medium,Yearly,Unfurnished,23,Al Reem Island,Abu Dhabi
3/29/2024,30000,0,1,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,160000,5,7,Villa,High,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,190000,3,4,Townhouse,High,Yearly,Unfurnished,23,Yas Island,Abu Dhabi
3/29/2024,70000,2,2,Apartment,Medium,Yearly,Unfurnished,23,Electra Street,Abu Dhabi
3/29/2024,60000,2,3,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,63000,2,2,Apartment,Low,Yearly,Unfurnished,23,Al Khalidiyah,Abu Dhabi
3/29/2024,125000,2,4,Apartment,Medium,Yearly,Unfurnished,23,Tourist Club Area (TCA),Abu Dhabi
3/29/2024,85000,3,4,Apartment,Medium,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,70000,2,2,Apartment,Medium,Yearly,Unfurnished,23,Rawdhat Abu Dhabi,Abu Dhabi
3/29/2024,125000,4,5,Villa Compound,Medium,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
3/29/2024,26000,0,1,Apartment,Low,Yearly,Unfurnished,23,Mohammed Bin Zayed City,Abu Dhabi
